id,tweet
22682,. @AlaskaAir attendant just made a mom carrying a new born baby step aside so late arriving 1st class board ahead of her. #wrong flight 671
82637,@AmericanAir credit when it's deserved. Your crew kicked ass on flights 929 on Friday and 930 this morning. Let them know. Rock stars.
126468,Heading off on USA holiday in morn with ENTIRE family. 18 of us! Just heard @united cancelled flight! Hoping @Qantas can save us!! Pleease!
18340,Dejavu. It feels like I was here earlier. Oh wait. I was. (at @United Club in San Francisco. CA) https://t.co/BjErMGv81z
34944,Headed home from LA. Can't wait to get home. Just Exhausted!!! @united http://t.co/YtQJR1F1yB
57874,@NYPD25Pct @JetBlue 10000 Niggas aint worth one Police Officer in America's Eyes. I hope they kill more of you. Fear the New Ghetto Youth.
122685,@Hertz @DeltaAssist recently switched to Hertz from National due to bonus miles offer w Delta. However bonus miles never show. What do I do?
69041,@JetBlue: @shri_imemyself here u go  If referring to the weather issues. we do have a travel alert in effect: http://t.co/XQKeCZKIkD
9924,Feeling less than impressed with @united. No direct flights from SEA &gt; LAS? #unacceptable
111533,@dbbcfc @united wait wait wait. you're in the US?
97258,@rahlves_banzai Kicks Off today @squawalpine . Qualify 11:30pm Racing starts at 1:15pm @AlaskaAir @GoPro @SierraNevada @Reach79
25132,Heading back to JFK on @JetBlue &amp; waiting on the wifi to kick in. Don't really know why I'm waiting. planing in sleeping for the next 2 hrs
42125,@DeltaAssist hi i flew dl46 on sun night from tel aviv to jfk and i had a few complaints. Is there an email address i can write to?
90347,@JetBlue thanks for getting me home safe &amp; sound but you broke my luggage #jetblues
81770,@JetBlue do you see any issues with travel on Sat. morning out of Boston? We are to get another 2-4 inches of snow.
79677,@JetBlue direct messages failing to go thru? Never done direct messages before.
7643,@DeltaAssist Delta Airlines does it again.Dad heading up to Atlanta to see his grandson play he first football game and flight was cancelled
64862,Coming into San Juan.  See @SouthwestAir 737 landing.  OLD LIVERY. ugh!
27774,Wow the real #DAL isn't bad. Sure beats being relegated to our old @delta outhouse. @virginamerica is getting closer #ATL-DAL @DeltaPoints
40338,Forgot how much I luv flying @SouthwestAir! Speedy boarding. incredible service and comfy seating. I won't wait so long to fly SW again.
2663,Started with @pizzahut 's and @AmericanAir 's follow but now I'm here with @justinbieber . @john and @codysimpson follow so never say never
133436,Love flying with @JetBlue everyone is always so awesome. So sad my TV isn't working. #firstworldproblems #HappyEaster #happybirthdaytome
135939,@VirginAmerica well. Virgin America is Bae even though I've never flown wit u guys. and safety video is Bae. And you know all the places
74973,I__m on an aviation art kick lately__ here is an old school @AmericanAir Boeing 727. #airlines http://t.co/EfGTpd0fcv
128042,Thank you @JetBlue for switching my flight to accommodate my broken luggage! You guys have no idea how much this means!
53321,Last trip of the year. and @united can't hold it together. How can they have the wrong tail number? #unfriendlyskies #worstairline
109533,@AlaskaAir I absolutely can't believe it! My wife and I can't wait. You guys are the best. =D
38518,@DeltaAssist hi. I'm missing the miles I flesh on Tuesday morning. Usually they're in my account the next day. I was on VS 26.
53142,Today @AmericanAir had an aircraft issue. Stuck in Chicago til 12am &amp; missing our 1st Bangkok tour. Disappointing start to our honeymoon.
151088,Matt will be home in like 11 hours. Omfg. I can't wait!!! @AmericanAir please bring him home safely. I can't live without him.
59946,@JetBlue Thank you for your generosity at a time of sorrow for those that have lost loved ones to such violence. God Bless.
166860,Riding the new Dreamliner tonight @americanair and it's still got that new airplane smell.
2702,"This week we'll look at airports in @Sherman_Alexie's story ""Flight Patterns."" Gary Snyder's poem ""Waiting for a Ride."" &amp; @united adverts."
170439,"Some partners in the ""waiting on the summer thunderstorms"" game @SouthwestAir @AmericanAir @VirginAmerica http://t.co/YocnCnUvaf"
170438,"Some partners in the ""waiting on the summer thunderstorms"" game @SouthwestAir @AmericanAir @VirginAmerica http://t.co/YocnCnUvaf"
170440,"Some partners in the ""waiting on the summer thunderstorms"" game @SouthwestAir @AmericanAir @VirginAmerica http://t.co/YocnCnUvaf"
91385,@SouthwestAir Ewww. I got the feet. Too funny. since if I never saw another cutesy feet travel photo. it'd be too soon 
82824,@DeltaAssist Flying from Seattle to New York no individual TVs. If I was flying from Seattle to salt lake. would be here. #frustrated
137693,@DeltaAssist How come we have to wait on the aircraft? The weather advisory was prior to the set boarding time.
159404,@SouthwestAir She recieved the bag...finally...and found some things missing. inluding a brand new pair of jeans. :(
91439,@JenniferBroome @united @SanAntonioRodeo gonna go kick some armadillo butt'!!! :):)
18591,@JetBlue Saw story on JetBlue. On a flight earlier this year delayed for weather. JB staff nothing but courteous and classy. Top shelf!
163365,Traveling internationally this Friday and still waiting to hear if my status match has been approved @delta @DeltaAssist _
84560,This snow storm is totally @AmericanAir fault!  - Everyone at the airport (including me)
59211,@VirginAmerica flew last Tuesday and everyday I've found more and more missing from my bag #luggageissues
135596,@AlaskaAir Kicks Granite Bay Mom With Cancer and Her Family Off Plane https://t.co/6e1JrBmJVy via @YahooParenting
58430,My last trip @SouthwestAir for the year. This flight gets me A-list. Goal was to make it this year. Sad that it resets on Jan 1. #2015goals
95316,@united's in-flight promo on their TV's includes Brian Williams. Tough to edit that quickly. Not a complaint. just an observation.
126775,.@UAListheworst I've never flown @united But after reading all these horror stories I know I never will.
5627,Shout out to @NationalPro and @AlaskaAir for making my slight catastrophe less stressful and helping me get home in one piece.
115600,Yo @SouthwestAir Magazine. bring back the Hard crossword puzzle! (or send travel voucher for inconvenience of doing just the Easy+3 sudokus)
78414,Photo: @AlaskaAir wants me to return to sunny SoCal. I miss the sunshine. #tempting #holiday http://t.co/ErZGhIucNZ
157000,@Autisable @Autism @autismspeaks the guy who says the girl and mom kicked off @united owns a PR firm. Sad to see. https://t.co/9R4T2VVZBO
5086,Nothing like being awakened  by the smell of warm cookies @AmericanAir !
69547,This morning. @SpiritAirlines announced 2 new routes at @JetBlue's Boston hub. JetBlue was not happy. From a release: http://t.co/IM9RcYakoE
151452,Shout out to the @united Club for some of the trashiest pours of red wine. ever. Red eye to NYC? No problem now! :)
91976,@jetblue now looking at a 90% chance of snow in Boston on Wednesday.  I'd really love to change to Tuesday but your fees are ridiculous.
62239,@DeltaAssist Hello. my mother had a big issue when traveling alone last week to visit my sister on a ticket we purchased BWI to PDX. Help!
121581,Hopefully soon I will catch @AmericanAir 787! I keep on missing it!
52380,Not looking forward to my flight home on Alaska Air. I miss @SouthwestAir flying from PDX to SLC. #comeback #myxmaswish
36953,Flying @VirginAmerica never gets old. Best player in the game by far.
22441,"Visit the ""The House that Fear Built"" this #Halloween.Go to @FlySJC from @RenoAirport on @AlaskaAir @WinchesterHouse. http://t.co/IbSy7GHpZZ"
22949,@SouthwestAir I miss the direct flight from Seattle to SLC. I know at least 200 college students who are paying more now on Alaskan Air. Sad
29140,Flying @USAirways ...bleh...makes me feel like I'm cheating on you baby blue...so NOT true. I love you. AAF @JetBlue. I miss you.
1448,Experiencing @VirginAmerica's in-flight safety music video. Missed it when it went viral. In other news...I'm old.
166473,Well it's official @JetBlue kicks @Delta 's butt like hardcore. #JetBlue #deltaairlinessuck
135538,@JetBlue that @bluecoyote loves your lie flat seats. He raves about the service when flying from JFK-&gt;SFO to visit. ^^
40285,@AlaskaAir In-flight USB FTW on this #worktrip  Gonna miss my MVP status guaranteed #sadpanda
150101,"@SouthwestAir: May weather got you down? U should wait till tomorrow after the fight when May weather lets everyone down!
150102,Been stressed lately and accidentally booked my Portland OR trip to ME. Glad for @SouthwestAir or else I would be visiting @shawnbrace.
150103,Frustrated with the service from @united today...Kept us trapped on a plane for an hour.  almost missed our connection. &amp; lost our bags
150104,Waiting for bags over an hour since #45 landing. @LASairport @AmericanAir
150105,@FloydMayweather is awfully cocky for a guy who once boarded a @SouthwestAir flight with a lower boarding group than me.  #MayPac
150106,.@victoriaramirez vs @SouthwestAir ** Grabs popcorn and a book of bad boxing puns.
150107,Bad customer service and then there is @AmericanAir #iwannagohome #help
150108,Yet another delay from @AmericanAir . US601 sitting on tarmac for over 30 mins in PHX. That's second time this week #frustrating
150109,Hey @SouthwestAir . please don't ruin Thin Lizzy for me.  Please.
150110,@AlaskaAir nice job re mech issues on flight 817 appreciate how y'all managed tough situation
150111,Should have been almost home. but am stuck in HLN. one of the world's shitter airports. thanks to @AlaskaAir #mechanicalfailure #AS826
150112,@DeltaAssist is DL 419 May 30 a Delta One flight w/ lie flat sleepers or Domestic First?
150113,@AmericanAir This is why I usually fly @SouthwestAir. Waiting @ DFW 4+ hrs to have flight cancelled. Why: I don't know. maybe maintenance?"""
14292,@JetBlue Will be missing you today. SAD. Have to ride w/another carrier. you don't go to Wisconsin. See you next week for Chicago. #marathon
46824,Did you miss @ConnectMinds__ #ItAintRocketScience episode w/ @JetBlue &amp; @AMNH? Don__t worry. you can watch it here - http://t.co/OlkLSDzk8x
46822,Did you miss @ConnectMinds__ #ItAintRocketScience episode w/ @JetBlue &amp; @AMNH? Don__t worry. you can watch it here - http://t.co/eCY1zXQJXN
46828,Did you miss @ConnectMinds__ #ItAintRocketScience episode w/ @JetBlue &amp; @AMNH? Don__t worry. you can watch it here - http://t.co/Uo9sN838ac
46823,Did you miss @ConnectMinds__ #ItAintRocketScience episode w/ @JetBlue &amp; @AMNH? Don__t worry. you can watch it here - http://t.co/8TRBlIA6no
46827,Did you miss @ConnectMinds__ #ItAintRocketScience episode w/ @JetBlue &amp; @AMNH? Don__t worry. you can watch it here - http://t.co/cCkG8PH3tp
46826,Did you miss @ConnectMinds__ #ItAintRocketScience episode w/ @JetBlue &amp; @AMNH? Don__t worry. you can watch it here - http://t.co/XcRY9pAKzB
35541,Never in a million years did I think I'd tweet an in-flight safety video. but @Virgin / @VirginAmerica video.. wow.  https://t.co/KvpD7tCMOX
92759,I'd like to go to Puerto Rico! I want 2 leave the cold &amp; go where I feel alive &amp; write my book. It haunts me daily.@JetBlue #FlyingItForward
127238,@kylekinane can't wait to see you tonight at the improv hopefully @united doesn't cancel your flight to LA from LA cause that would suck ass
38966,Oh the anxiety of waiting to see if I'll qualify 4 @SouthwestAir A-list this year. #travelprobs
